codigo_ibge,ano,turno,data_eleicao,cargo,aptos,secoes,comparecimento,abstencoes,votos_validos,votos_brancos,votos_nulos,votos_nominais,votos_legenda
4204608,1994,1,1994-10-03,deputado estadual,95393,0,84837,10556,63448,8020,13369,61988,1460
4204608,1994,1,1994-10-03,deputado federal,95393,0,84837,10556,51339,15842,17656,49172,2167
4204608,1994,1,1994-10-03,governador,95393,0,84837,10556,69055,11878,3901,69055,0
4204608,1994,1,1994-10-03,presidente,95393,0,84837,10556,75801,4441,4592,75801,0
4204608,1994,1,1994-10-03,senador,95393,0,84837,10556,111583,45039,13049,111583,0
4204707,1994,1,1994-10-03,deputado estadual,8152,0,6980,1172,5237,768,972,5100,137
4204707,1994,1,1994-10-03,deputado federal,8152,0,6980,1172,4851,1120,1006,4694,157
4204707,1994,1,1994-10-03,governador,8152,0,6980,1172,6018,822,137,6018,0
4204707,1994,1,1994-10-03,presidente,8152,0,6980,1172,6307,440,230,6307,0
4204707,1994,1,1994-10-03,senador,8152,0,6980,1172,10534,2915,508,10534,0
4204806,1994,1,1994-10-03,deputado estadual,25864,0,21971,3893,16260,2834,2875,15831,429
4204806,1994,1,1994-10-03,deputado federal,25864,0,21971,3893,14085,4270,3614,13551,534
4204806,1994,1,1994-10-03,governador,25864,0,21971,3893,16586,4245,1137,16586,0
4204806,1994,1,1994-10-03,presidente,25864,0,21971,3893,18332,1896,1740,18332,0
4204806,1994,1,1994-10-03,senador,25864,0,21971,3893,27106,12837,3996,27106,0
4204905,1994,1,1994-10-03,deputado estadual,7127,0,6034,1093,4383,667,981,4267,116
4204905,1994,1,1994-10-03,deputado federal,7127,0,6034,1093,3891,1042,1098,3743,148
4204905,1994,1,1994-10-03,governador,7127,0,6034,1093,4854,1010,167,4854,0
4204905,1994,1,1994-10-03,presidente,7127,0,6034,1093,5390,348,293,5390,0
4204905,1994,1,1994-10-03,senador,7127,0,6034,1093,8399,3034,632,8399,0
4205001,1994,1,1994-10-03,deputado estadual,11418,0,8023,3395,4499,1847,1676,4223,276
4205001,1994,1,1994-10-03,deputado federal,11418,0,8023,3395,4155,1975,1892,3748,407
4205001,1994,1,1994-10-03,governador,11418,0,8023,3395,5780,2064,176,5780,0
4205001,1994,1,1994-10-03,presidente,11418,0,8023,3395,6714,924,382,6714,0
4205001,1994,1,1994-10-03,senador,11418,0,8023,3395,9905,5199,939,9905,0
4205100,1994,1,1994-10-03,deputado estadual,2486,0,2181,305,1486,284,408,1423,63
4205100,1994,1,1994-10-03,deputado federal,2486,0,2181,305,1474,310,394,1410,64
4205100,1994,1,1994-10-03,governador,2486,0,2181,305,1755,309,114,1755,0
4205100,1994,1,1994-10-03,presidente,2486,0,2181,305,1881,171,126,1881,0
4205100,1994,1,1994-10-03,senador,2486,0,2181,305,2967,1060,332,2967,0
4205159,1994,1,1994-10-03,deputado estadual,2227,0,2018,209,1420,279,316,1396,24
4205159,1994,1,1994-10-03,deputado federal,2227,0,2018,209,1360,348,307,1329,31
4205159,1994,1,1994-10-03,governador,2227,0,2018,209,1588,327,100,1588,0
4205159,1994,1,1994-10-03,presidente,2227,0,2018,209,1719,162,134,1719,0
4205159,1994,1,1994-10-03,senador,2227,0,2018,209,2654,1063,316,2654,0
4205209,1994,1,1994-10-03,deputado estadual,3741,0,3170,571,2063,523,581,2013,50
4205209,1994,1,1994-10-03,deputado federal,3741,0,3170,571,1606,910,651,1538,68
4205209,1994,1,1994-10-03,governador,3741,0,3170,571,2525,551,91,2525,0
4205209,1994,1,1994-10-03,presidente,3741,0,3170,571,2615,335,217,2615,0
4205209,1994,1,1994-10-03,senador,3741,0,3170,571,3501,2378,458,3501,0
4205308,1994,1,1994-10-03,deputado estadual,5867,0,4943,924,2925,1207,808,2841,84
4205308,1994,1,1994-10-03,deputado federal,5867,0,4943,924,3759,558,623,3703,56
4205308,1994,1,1994-10-03,governador,5867,0,4943,924,3685,1069,186,3685,0
4205308,1994,1,1994-10-03,presidente,5867,0,4943,924,4119,526,295,4119,0
4205308,1994,1,1994-10-03,senador,5867,0,4943,924,6014,3164,705,6014,0
4205407,1994,1,1994-10-03,deputado estadual,193277,0,169888,23389,126366,12240,31331,119495,6871
4205407,1994,1,1994-10-03,deputado federal,193277,0,169888,23389,106661,24287,38989,98374,8287
4205407,1994,1,1994-10-03,governador,193277,0,169888,23389,142270,16718,10894,142270,0
4205407,1994,1,1994-10-03,presidente,193277,0,169888,23389,152396,6750,10736,152396,0
4205407,1994,1,1994-10-03,senador,193277,0,169888,23389,219654,85337,34779,219654,0
4205431,1994,1,1994-10-03,deputado estadual,1918,0,1632,286,1265,188,176,1232,33
4205431,1994,1,1994-10-03,deputado federal,1918,0,1632,286,1156,243,230,1125,31
4205431,1994,1,1994-10-03,governador,1918,0,1632,286,1400,211,18,1400,0
4205431,1994,1,1994-10-03,presidente,1918,0,1632,286,1505,79,45,1505,0
4205431,1994,1,1994-10-03,senador,1918,0,1632,286,2634,565,62,2634,0
4205456,1994,1,1994-10-03,deputado estadual,9747,0,9036,711,6773,1160,1101,6597,176
4205456,1994,1,1994-10-03,deputado federal,9747,0,9036,711,6238,1554,1242,6059,179
4205456,1994,1,1994-10-03,governador,9747,0,9036,711,7163,1475,395,7163,0
4205456,1994,1,1994-10-03,presidente,9747,0,9036,711,7837,705,491,7837,0
4205456,1994,1,1994-10-03,senador,9747,0,9036,711,11802,5190,1077,11802,0
4205506,1994,1,1994-10-03,deputado estadual,19012,0,16203,2809,10131,2582,3487,9575,556
4205506,1994,1,1994-10-03,deputado federal,19012,0,16203,2809,7628,4386,4186,6906,722
4205506,1994,1,1994-10-03,governador,19012,0,16203,2809,12316,3169,715,12316,0
4205506,1994,1,1994-10-03,presidente,19012,0,16203,2809,13741,1394,1065,13741,0
4205506,1994,1,1994-10-03,senador,19012,0,16203,2809,22201,7707,2495,22201,0
4205605,1994,1,1994-10-03,deputado estadual,4891,0,3916,975,2710,615,588,2524,186
4205605,1994,1,1994-10-03,deputado federal,4891,0,3916,975,2451,794,668,2255,196
4205605,1994,1,1994-10-03,governador,4891,0,3916,975,3134,709,70,3134,0
4205605,1994,1,1994-10-03,presidente,4891,0,3916,975,3379,341,193,3379,0
4205605,1994,1,1994-10-03,senador,4891,0,3916,975,5448,2049,332,5448,0
4205704,1994,1,1994-10-03,deputado estadual,8364,0,6603,1761,4616,946,1040,4503,113
4205704,1994,1,1994-10-03,deputado federal,8364,0,6603,1761,3537,1861,1204,3426,111
4205704,1994,1,1994-10-03,governador,8364,0,6603,1761,4971,1326,303,4971,0
4205704,1994,1,1994-10-03,presidente,8364,0,6603,1761,5402,746,452,5402,0
4205704,1994,1,1994-10-03,senador,8364,0,6603,1761,6180,5853,1170,6180,0
4205803,1994,1,1994-10-03,deputado estadual,6280,0,4844,1436,3052,732,1058,2966,86
4205803,1994,1,1994-10-03,deputado federal,6280,0,4844,1436,2840,857,1145,2729,111
4205803,1994,1,1994-10-03,governador,6280,0,4844,1436,3779,877,185,3779,0
4205803,1994,1,1994-10-03,presidente,6280,0,4844,1436,4183,375,283,4183,0
4205803,1994,1,1994-10-03,senador,6280,0,4844,1436,6450,2578,657,6450,0
4205902,1994,1,1994-10-03,deputado estadual,23875,0,21326,2549,12532,2847,5944,11912,620
4205902,1994,1,1994-10-03,deputado federal,23875,0,21326,2549,12012,3277,6034,11384,628
4205902,1994,1,1994-10-03,governador,23875,0,21326,2549,17218,2859,1246,17218,0
4205902,1994,1,1994-10-03,presidente,23875,0,21326,2549,18699,1093,1531,18699,0
4205902,1994,1,1994-10-03,senador,23875,0,21326,2549,26666,12471,3512,26666,0
4206009,1994,1,1994-10-03,deputado estadual,7490,0,6164,1326,4240,748,1173,4046,194
4206009,1994,1,1994-10-03,deputado federal,7490,0,6164,1326,3611,1295,1255,3460,151
4206009,1994,1,1994-10-03,governador,7490,0,6164,1326,4743,1028,390,4743,0
4206009,1994,1,1994-10-03,presidente,7490,0,6164,1326,5113,556,492,5113,0
4206009,1994,1,1994-10-03,senador,7490,0,6164,1326,6862,3818,1645,6862,0
4206108,1994,1,1994-10-03,deputado estadual,4230,0,3839,391,3040,395,401,2937,103
4206108,1994,1,1994-10-03,deputado federal,4230,0,3839,391,2827,544,465,2749,78
4206108,1994,1,1994-10-03,governador,4230,0,3839,391,3270,459,107,3270,0
4206108,1994,1,1994-10-03,presidente,4230,0,3839,391,3361,294,181,3361,0
4206108,1994,1,1994-10-03,senador,4230,0,3839,391,5307,1909,459,5307,0
4206207,1994,1,1994-10-03,deputado estadual,7240,0,6281,959,4427,948,903,4262,165
4206207,1994,1,1994-10-03,deputado federal,7240,0,6281,959,5046,599,633,4985,61
4206207,1994,1,1994-10-03,governador,7240,0,6281,959,5095,987,196,5095,0
4206207,1994,1,1994-10-03,presidente,7240,0,6281,959,5401,511,366,5401,0
4206207,1994,1,1994-10-03,senador,7240,0,6281,959,8240,3534,785,8240,0
4206306,1994,1,1994-10-03,deputado estadual,6912,0,6508,404,4286,768,1451,4214,72
4206306,1994,1,1994-10-03,deputado federal,6912,0,6508,404,3704,1140,1661,3615,89
4206306,1994,1,1994-10-03,governador,6912,0,6508,404,5053,1096,356,5053,0
4206306,1994,1,1994-10-03,presidente,6912,0,6508,404,5465,595,445,5465,0
4206306,1994,1,1994-10-03,senador,6912,0,6508,404,7529,4148,1336,7529,0
4206405,1994,1,1994-10-03,deputado estadual,8569,0,7259,1310,5545,658,1053,5402,143
4206405,1994,1,1994-10-03,deputado federal,8569,0,7259,1310,4841,1218,1197,4690,151
4206405,1994,1,1994-10-03,governador,8569,0,7259,1310,6085,976,195,6085,0
4206405,1994,1,1994-10-03,presidente,8569,0,7259,1310,6624,324,308,6624,0
4206405,1994,1,1994-10-03,senador,8569,0,7259,1310,10394,3389,732,10394,0
4206504,1994,1,1994-10-03,deputado estadual,12854,0,11494,1360,8049,1225,2217,7882,167
4206504,1994,1,1994-10-03,deputado federal,12854,0,11494,1360,6704,2119,2668,6460,244
4206504,1994,1,1994-10-03,governador,12854,0,11494,1360,9282,1718,491,9282,0
4206504,1994,1,1994-10-03,presidente,12854,0,11494,1360,10136,730,625,10136,0
4206504,1994,1,1994-10-03,senador,12854,0,11494,1360,15470,5991,1524,15470,0
4206603,1994,1,1994-10-03,deputado estadual,3624,0,2896,728,2031,352,510,1963,68
4206603,1994,1,1994-10-03,deputado federal,3624,0,2896,728,1693,696,504,1583,110
4206603,1994,1,1994-10-03,governador,3624,0,2896,728,2430,410,53,2430,0
4206603,1994,1,1994-10-03,presidente,3624,0,2896,728,2594,190,109,2594,0
4206603,1994,1,1994-10-03,senador,3624,0,2896,728,3960,1535,294,3960,0
4206652,1994,1,1994-10-03,deputado estadual,2901,0,2556,345,1668,422,463,1520,148
4206652,1994,1,1994-10-03,deputado federal,2901,0,2556,345,1424,583,546,1305,119
4206652,1994,1,1994-10-03,governador,2901,0,2556,345,1992,444,117,1992,0
4206652,1994,1,1994-10-03,presidente,2901,0,2556,345,2178,250,125,2178,0
4206652,1994,1,1994-10-03,senador,2901,0,2556,345,3223,1619,267,3223,0
4206702,1994,1,1994-10-03,deputado estadual,11860,0,10372,1488,7531,1186,1651,7291,240
4206702,1994,1,1994-10-03,deputado federal,11860,0,10372,1488,5036,2838,2494,4751,285
4206702,1994,1,1994-10-03,governador,11860,0,10372,1488,7877,2036,456,7877,0
4206702,1994,1,1994-10-03,presidente,11860,0,10372,1488,8701,999,669,8701,0
4206702,1994,1,1994-10-03,senador,11860,0,10372,1488,12518,6377,1846,12518,0
4206801,1994,1,1994-10-03,deputado estadual,2963,0,2659,304,1925,375,356,1863,62
4206801,1994,1,1994-10-03,deputado federal,2963,0,2659,304,1376,806,474,1317,59
4206801,1994,1,1994-10-03,governador,2963,0,2659,304,2199,395,62,2199,0
4206801,1994,1,1994-10-03,presidente,2963,0,2659,304,2222,320,114,2222,0
4206801,1994,1,1994-10-03,senador,2963,0,2659,304,3077,1957,281,3077,0
4206900,1994,1,1994-10-03,deputado estadual,10358,0,9046,1312,6168,1114,1761,5902,266
4206900,1994,1,1994-10-03,deputado federal,10358,0,9046,1312,6138,1182,1723,5962,176
4206900,1994,1,1994-10-03,governador,10358,0,9046,1312,7225,1216,602,7225,0
4206900,1994,1,1994-10-03,presidente,10358,0,9046,1312,7737,584,722,7737,0
4206900,1994,1,1994-10-03,senador,10358,0,9046,1312,11639,4635,1815,11639,0
4207007,1994,1,1994-10-03,deputado estadual,24517,0,21973,2544,14966,2938,4066,14228,738
4207007,1994,1,1994-10-03,deputado federal,24517,0,21973,2544,12222,5103,4645,11507,715
4207007,1994,1,1994-10-03,governador,24517,0,21973,2544,16822,4135,1013,16822,0
4207007,1994,1,1994-10-03,presidente,24517,0,21973,2544,18879,1635,1456,18879,0
4207007,1994,1,1994-10-03,senador,24517,0,21973,2544,25509,14934,3500,25509,0
4207106,1994,1,1994-10-03,deputado estadual,6713,0,5884,829,3353,907,1621,3225,128
4207106,1994,1,1994-10-03,deputado federal,6713,0,5884,829,2925,1227,1729,2796,129
4207106,1994,1,1994-10-03,governador,6713,0,5884,829,4535,965,381,4535,0
4207106,1994,1,1994-10-03,presidente,6713,0,5884,829,4971,418,492,4971,0
4207106,1994,1,1994-10-03,senador,6713,0,5884,829,6774,3883,1108,6774,0
4207205,1994,1,1994-10-03,deputado estadual,12317,0,9738,2579,7457,1010,1268,7037,420
4207205,1994,1,1994-10-03,deputado federal,12317,0,9738,2579,6058,2215,1462,5653,405
4207205,1994,1,1994-10-03,governador,12317,0,9738,2579,7789,1589,357,7789,0
4207205,1994,1,1994-10-03,presidente,12317,0,9738,2579,7913,1109,713,7913,0
4207205,1994,1,1994-10-03,senador,12317,0,9738,2579,11276,6850,1347,11276,0
4207304,1994,1,1994-10-03,deputado estadual,22013,0,18866,3147,13861,1795,3209,13585,276
4207304,1994,1,1994-10-03,deputado federal,22013,0,18866,3147,10612,3960,4293,10070,542
4207304,1994,1,1994-10-03,governador,22013,0,18866,3147,14560,3044,1259,14560,0
4207304,1994,1,1994-10-03,presidente,22013,0,18866,3147,16028,1307,1528,16028,0
4207304,1994,1,1994-10-03,senador,22013,0,18866,3147,22664,10979,4086,22664,0
4207403,1994,1,1994-10-03,deputado estadual,3760,0,3401,359,2535,399,464,2424,111
4207403,1994,1,1994-10-03,deputado federal,3760,0,3401,359,2247,631,520,2155,92
4207403,1994,1,1994-10-03,governador,3760,0,3401,359,2852,417,129,2852,0
4207403,1994,1,1994-10-03,presidente,3760,0,3401,359,2946,259,193,2946,0
4207403,1994,1,1994-10-03,senador,3760,0,3401,359,4565,1804,430,4565,0
4207502,1994,1,1994-10-03,deputado estadual,21888,0,19331,2557,11056,2246,6023,10750,306
4207502,1994,1,1994-10-03,deputado federal,21888,0,19331,2557,9396,3394,6535,8962,434
4207502,1994,1,1994-10-03,governador,21888,0,19331,2557,15201,2593,1534,15201,0
4207502,1994,1,1994-10-03,presidente,21888,0,19331,2557,16252,1310,1766,16252,0
4207502,1994,1,1994-10-03,senador,21888,0,19331,2557,23031,10904,4724,23031,0
4207601,1994,1,1994-10-03,deputado estadual,3336,0,2965,371,2188,322,452,2131,57
4207601,1994,1,1994-10-03,deputado federal,3336,0,2965,371,1770,640,552,1717,53
4207601,1994,1,1994-10-03,governador,3336,0,2965,371,2353,488,121,2353,0
4207601,1994,1,1994-10-03,presidente,3336,0,2965,371,2503,293,166,2503,0
4207601,1994,1,1994-10-03,senador,3336,0,2965,371,3677,1828,422,3677,0
4207650,1994,1,1994-10-03,deputado estadual,5605,0,4907,698,3772,457,675,3703,69
4207650,1994,1,1994-10-03,deputado federal,5605,0,4907,698,3305,803,796,3204,101
4207650,1994,1,1994-10-03,governador,5605,0,4907,698,4171,563,170,4171,0
4207650,1994,1,1994-10-03,presidente,5605,0,4907,698,4486,215,203,4486,0
4207650,1994,1,1994-10-03,senador,5605,0,4907,698,7201,1949,661,7201,0
4207684,1994,1,1994-10-03,deputado estadual,3373,0,2789,584,1770,596,420,1695,75
4207684,1994,1,1994-10-03,deputado federal,3373,0,2789,584,1722,638,426,1643,79
4207684,1994,1,1994-10-03,governador,3373,0,2789,584,2169,520,97,2169,0
4207684,1994,1,1994-10-03,presidente,3373,0,2789,584,2300,364,122,2300,0
4207684,1994,1,1994-10-03,senador,3373,0,2789,584,3500,1769,306,3500,0
4207700,1994,1,1994-10-03,deputado estadual,4651,0,4207,444,3332,403,469,3268,64
4207700,1994,1,1994-10-03,deputado federal,4651,0,4207,444,2801,754,649,2725,76
4207700,1994,1,1994-10-03,governador,4651,0,4207,444,3598,489,117,3598,0
4207700,1994,1,1994-10-03,presidente,4651,0,4207,444,3824,205,175,3824,0
4207700,1994,1,1994-10-03,senador,4651,0,4207,444,6070,1951,390,6070,0
4207759,1994,1,1994-10-03,deputado estadual,3867,0,3310,557,2477,383,447,2385,92
4207759,1994,1,1994-10-03,deputado federal,3867,0,3310,557,2290,537,480,2191,99
4207759,1994,1,1994-10-03,governador,3867,0,3310,557,2728,523,56,2728,0
4207759,1994,1,1994-10-03,presidente,3867,0,3310,557,2935,246,126,2935,0
4207759,1994,1,1994-10-03,senador,3867,0,3310,557,4805,1489,323,4805,0
4207809,1994,1,1994-10-03,deputado estadual,4942,0,4237,705,2918,597,719,2818,100
4207809,1994,1,1994-10-03,deputado federal,4942,0,4237,705,2189,1203,842,2074,115
4207809,1994,1,1994-10-03,governador,4942,0,4237,705,3339,786,109,3339,0
4207809,1994,1,1994-10-03,presidente,4942,0,4237,705,3668,372,194,3668,0
4207809,1994,1,1994-10-03,senador,4942,0,4237,705,5308,2468,695,5308,0
4207858,1994,1,1994-10-03,deputado estadual,2042,0,1623,419,1137,216,267,1104,33
4207858,1994,1,1994-10-03,deputado federal,2042,0,1623,419,966,345,309,930,36
4207858,1994,1,1994-10-03,governador,2042,0,1623,419,1268,318,34,1268,0
4207858,1994,1,1994-10-03,presidente,2042,0,1623,419,1422,123,75,1422,0
4207858,1994,1,1994-10-03,senador,2042,0,1623,419,2339,776,128,2339,0
4207908,1994,1,1994-10-03,deputado estadual,6317,0,5400,917,3000,961,1438,2826,174
4207908,1994,1,1994-10-03,deputado federal,6317,0,5400,917,2352,1410,1637,2170,182
4207908,1994,1,1994-10-03,governador,6317,0,5400,917,3973,1163,261,3973,0
4207908,1994,1,1994-10-03,presidente,6317,0,5400,917,4383,628,386,4383,0
4207908,1994,1,1994-10-03,senador,6317,0,5400,917,5816,3856,1125,5816,0
4208005,1994,1,1994-10-03,deputado estadual,5694,0,4787,907,3582,545,657,3535,47
4208005,1994,1,1994-10-03,deputado federal,5694,0,4787,907,3236,841,707,3168,68
4208005,1994,1,1994-10-03,governador,5694,0,4787,907,4074,630,80,4074,0
4208005,1994,1,1994-10-03,presidente,5694,0,4787,907,4392,252,140,4392,0
4208005,1994,1,1994-10-03,senador,5694,0,4787,907,7114,2145,312,7114,0
4208104,1994,1,1994-10-03,deputado estadual,11940,0,10475,1465,7025,1503,1944,6462,563
4208104,1994,1,1994-10-03,deputado federal,11940,0,10475,1465,6355,1958,2159,5734,621
4208104,1994,1,1994-10-03,governador,11940,0,10475,1465,8719,1315,438,8719,0
4208104,1994,1,1994-10-03,presidente,11940,0,10475,1465,8901,833,738,8901,0
4208104,1994,1,1994-10-03,senador,11940,0,10475,1465,13980,5403,1564,13980,0
4208203,1994,1,1994-10-03,deputado estadual,80579,0,69322,11257,50709,5773,12843,48756,1953
4208203,1994,1,1994-10-03,deputado federal,80579,0,69322,11257,39475,12028,17822,36515,2960
4208203,1994,1,1994-10-03,governador,80579,0,69322,11257,54627,10108,4584,54627,0
4208203,1994,1,1994-10-03,presidente,80579,0,69322,11257,60616,3499,5204,60616,0
4208203,1994,1,1994-10-03,senador,80579,0,69322,11257,85060,39830,13751,85060,0
4208302,1994,1,1994-10-03,deputado estadual,8824,0,7395,1429,4656,1158,1578,4503,153
4208302,1994,1,1994-10-03,deputado federal,8824,0,7395,1429,4331,1361,1700,4189,142
4208302,1994,1,1994-10-03,governador,8824,0,7395,1429,5737,1254,401,5737,0
4208302,1994,1,1994-10-03,presidente,8824,0,7395,1429,6265,632,495,6265,0
4208302,1994,1,1994-10-03,senador,8824,0,7395,1429,8399,5227,1161,8399,0
4208401,1994,1,1994-10-03,deputado estadual,10284,0,8761,1523,7418,574,766,7291,127
4208401,1994,1,1994-10-03,deputado federal,10284,0,8761,1523,5828,1686,1244,5573,255
4208401,1994,1,1994-10-03,governador,10284,0,8761,1523,7479,1075,204,7479,0
4208401,1994,1,1994-10-03,presidente,10284,0,8761,1523,8011,454,293,8011,0
4208401,1994,1,1994-10-03,senador,10284,0,8761,1523,13232,3441,846,13232,0
4208450,1994,1,1994-10-03,deputado estadual,3562,0,2873,689,1941,354,575,1842,99
4208450,1994,1,1994-10-03,deputado federal,3562,0,2873,689,1794,480,596,1674,120
4208450,1994,1,1994-10-03,governador,3562,0,2873,689,2327,411,132,2327,0
4208450,1994,1,1994-10-03,presidente,3562,0,2873,689,2514,188,168,2514,0
4208450,1994,1,1994-10-03,senador,3562,0,2873,689,3648,1664,431,3648,0
4208500,1994,1,1994-10-03,deputado estadual,15138,0,13467,1671,10091,1411,1962,9732,359
4208500,1994,1,1994-10-03,deputado federal,15138,0,13467,1671,8659,2489,2316,8281,378
4208500,1994,1,1994-10-03,governador,15138,0,13467,1671,11214,1575,675,11214,0
4208500,1994,1,1994-10-03,presidente,15138,0,13467,1671,11659,924,881,11659,0
4208500,1994,1,1994-10-03,senador,15138,0,13467,1671,17742,7082,2107,17742,0
4208609,1994,1,1994-10-03,deputado estadual,3301,0,2943,358,2222,326,392,2172,50
4208609,1994,1,1994-10-03,deputado federal,3301,0,2943,358,1787,678,475,1712,75
4208609,1994,1,1994-10-03,governador,3301,0,2943,358,2480,386,74,2480,0
4208609,1994,1,1994-10-03,presidente,3301,0,2943,358,2609,208,123,2609,0
4208609,1994,1,1994-10-03,senador,3301,0,2943,358,4190,1395,298,4190,0
4208708,1994,1,1994-10-03,deputado estadual,8760,0,7330,1430,4602,1511,1216,4506,96
4208708,1994,1,1994-10-03,deputado federal,8760,0,7330,1430,4064,1952,1313,3953,111
4208708,1994,1,1994-10-03,governador,8760,0,7330,1430,5696,1404,227,5696,0
4208708,1994,1,1994-10-03,presidente,8760,0,7330,1430,6141,808,378,6141,0
4208708,1994,1,1994-10-03,senador,8760,0,7330,1430,8061,5840,756,8061,0
4208807,1994,1,1994-10-03,deputado estadual,9006,0,7755,1251,5828,945,979,5589,239
4208807,1994,1,1994-10-03,deputado federal,9006,0,7755,1251,5308,1360,1084,5094,214
4208807,1994,1,1994-10-03,governador,9006,0,7755,1251,6420,1126,206,6420,0
4208807,1994,1,1994-10-03,presidente,9006,0,7755,1251,6812,604,336,6812,0
4208807,1994,1,1994-10-03,senador,9006,0,7755,1251,9841,4992,674,9841,0
4208906,1994,1,1994-10-03,deputado estadual,55379,0,50321,5058,38063,4066,8189,36634,1429
4208906,1994,1,1994-10-03,deputado federal,55379,0,50321,5058,31060,7912,11346,29230,1830
4208906,1994,1,1994-10-03,governador,55379,0,50321,5058,41392,6393,2533,41392,0
4208906,1994,1,1994-10-03,presidente,55379,0,50321,5058,45178,2198,2942,45178,0
4208906,1994,1,1994-10-03,senador,55379,0,50321,5058,71054,22035,7550,71054,0
4208955,1994,1,1994-10-03,deputado estadual,1467,0,1279,188,986,147,143,943,43
